param#0 	 param#1 	 param#2 	 dist 	  wgt 
0.342365 	1.416740 	15.999122 	187594.757790 	0.013691 	
0.529739 	2.267743 	13.530408 	180476.524558 	0.000000 	
0.629943 	3.360694 	13.478104 	201977.152472 	0.000000 	
0.608455 	1.142389 	15.744187 	202984.538265 	0.014773 	
0.446608 	1.244745 	13.649188 	164608.034375 	0.010806 	
0.641324 	1.500366 	15.345563 	193903.358660 	0.014477 	
0.858416 	0.052703 	14.111716 	216462.866227 	0.025764 	
0.320098 	0.816685 	15.354421 	161976.965679 	0.010405 	
0.730784 	2.703811 	15.279456 	208301.471253 	0.000000 	
0.368372 	1.666919 	12.832820 	187233.095858 	0.016339 	
0.357072 	1.515906 	12.238395 	217567.398786 	0.018210 	
0.092978 	1.323827 	12.954026 	170684.667791 	0.006852 	
0.771910 	2.285596 	15.093866 	210140.404823 	0.000000 	
0.704970 	1.772878 	13.473958 	203296.741815 	0.016769 	
0.263318 	1.275114 	15.176285 	154338.002749 	0.009756 	
0.055564 	0.745671 	12.450544 	192390.597463 	0.004425 	
0.250399 	1.741005 	13.046679 	172076.410265 	0.015172 	
0.408953 	1.374597 	14.482284 	154304.150500 	0.010747 	
0.595244 	2.401526 	14.491175 	177176.830184 	0.000000 	
0.222792 	1.762165 	15.005276 	149866.010224 	0.011934 	
0.544426 	0.977132 	14.748180 	169151.871910 	0.011035 	
0.446153 	1.459256 	14.231687 	157866.919000 	0.011373 	
0.308290 	0.759306 	14.806203 	149485.128923 	0.009323 	
0.554273 	0.516547 	14.264653 	167571.372227 	0.011879 	
0.575783 	1.090625 	13.867297 	174309.788024 	0.010933 	
0.410048 	0.422025 	15.136491 	162801.490624 	0.012479 	
0.029562 	1.719036 	13.607312 	152160.132088 	0.003200 	
0.699739 	0.217458 	13.109688 	208228.995016 	0.017500 	
0.474865 	1.955442 	14.534688 	161898.365836 	0.016632 	
0.383794 	1.590624 	14.925028 	156868.345175 	0.012233 	
0.699229 	1.782723 	14.459864 	189964.047982 	0.015573 	
0.405823 	1.873140 	13.792326 	160733.397328 	0.014877 	
0.345575 	1.000274 	14.765697 	151304.982392 	0.010797 	
0.198772 	3.180947 	15.540619 	165897.512601 	0.000000 	
0.056650 	1.158071 	13.867141 	144909.873321 	0.004185 	
0.295965 	1.985335 	14.414334 	148330.822915 	0.013761 	
0.220771 	2.152912 	13.212080 	167200.575154 	0.000000 	
0.294261 	1.341094 	15.517887 	165507.093771 	0.011514 	
0.060598 	1.983004 	13.554930 	154204.755210 	0.005951 	
0.271698 	2.687291 	15.824167 	177018.389802 	0.000000 	
0.626949 	0.413014 	14.265903 	176895.512699 	0.019282 	
0.505552 	2.074707 	13.641622 	174072.442805 	0.000000 	
0.077404 	0.839806 	15.499764 	160223.292816 	0.005956 	
0.093048 	1.159774 	15.027306 	147567.287220 	0.005767 	
0.136909 	0.379034 	14.410583 	140594.826782 	0.010802 	
0.529557 	1.264374 	14.431261 	165691.971163 	0.012840 	
0.426711 	0.985759 	15.854123 	187780.837995 	0.014858 	
0.456405 	1.804393 	14.117233 	160615.891409 	0.014553 	
0.517731 	1.533269 	15.441948 	181143.566094 	0.015886 	
0.093451 	0.197500 	14.955112 	146494.369434 	0.010297 	
0.634609 	1.662617 	13.642213 	188142.236141 	0.018288 	
0.571147 	0.081635 	13.269090 	184696.220328 	0.032127 	
0.271785 	0.552227 	14.201672 	144466.527901 	0.012656 	
0.377603 	1.311355 	13.670997 	158709.878461 	0.011948 	
0.039551 	0.777271 	15.318978 	155059.627546 	0.003496 	
0.274094 	1.342654 	14.045961 	147043.530320 	0.010026 	
0.112418 	0.492858 	14.575172 	141301.099368 	0.008643 	
0.264550 	0.567408 	12.760928 	179425.425387 	0.019276 	
0.333713 	1.629959 	14.852870 	152476.533579 	0.011704 	
0.185138 	0.063507 	14.559486 	142262.424859 	0.017546 	
0.649592 	0.989835 	15.045143 	187640.903990 	0.015976 	
0.410746 	0.752238 	15.486933 	172550.431306 	0.013831 	
0.334541 	0.275874 	14.455942 	147834.205262 	0.016679 	
0.432201 	1.664364 	13.635542 	165192.920696 	0.013946 	
0.523224 	0.391152 	14.423467 	164058.804893 	0.017380 	
0.397000 	2.561113 	15.690029 	179416.196774 	0.000000 	
0.281471 	2.315991 	13.383912 	164932.565502 	0.000000 	
0.249558 	1.114072 	13.769358 	149039.442060 	0.010225 	
0.436195 	2.150628 	13.411097 	173711.343099 	0.000000 	
0.515276 	1.526630 	14.042395 	166348.720809 	0.013670 	
0.029868 	1.560661 	15.653934 	165956.032358 	0.002852 	
0.572861 	2.976146 	13.444837 	192539.587233 	0.000000 	
0.513008 	1.269563 	13.249854 	182005.596316 	0.015434 	
0.341077 	1.586465 	14.040956 	151496.317204 	0.011512 	
0.172180 	0.523567 	15.634635 	166143.907541 	0.011810 	
0.475244 	0.775098 	15.102972 	167653.908662 	0.013535 	
0.011802 	0.389951 	13.000836 	166267.747076 	0.002153 	
0.572568 	2.685039 	13.982134 	178829.737953 	0.000000 	
0.269199 	2.550433 	14.610722 	149615.497696 	0.000000 	
0.222036 	1.761583 	16.081372 	185596.637327 	0.015268 	
0.012830 	1.068373 	16.190315 	190887.552058 	0.001519 	
0.426952 	2.095137 	13.759937 	164111.183918 	0.000000 	
0.029082 	1.909237 	15.634193 	165449.446017 	0.003407 	
0.468217 	0.324835 	13.289144 	173197.921466 	0.022645 	
0.187383 	1.225175 	14.625470 	143233.411604 	0.008304 	
0.330823 	2.128948 	13.464751 	164181.037626 	0.000000 	
0.659875 	0.691391 	13.930166 	184101.769014 	0.017808 	
0.437132 	0.112874 	15.810478 	188669.823623 	0.025129 	
0.136656 	1.814484 	15.033843 	148660.413884 	0.008871 	
0.411886 	2.019723 	15.283223 	167106.047677 	0.000000 	
0.264141 	1.577995 	15.809501 	174952.616346 	0.013170 	
0.544135 	1.708818 	14.412267 	168397.006836 	0.015261 	
0.318144 	1.312547 	13.544933 	157628.693266 	0.011566 	
0.572237 	0.620747 	13.688421 	175713.748739 	0.017431 	
0.404977 	1.286194 	13.453908 	165820.577260 	0.012935 	
0.282623 	3.349722 	15.801443 	178507.327651 	0.000000 	
0.210091 	0.868566 	16.034417 	183878.531212 	0.012344 	
0.618410 	2.540312 	14.931172 	184180.096255 	0.000000 	
0.202879 	0.850181 	16.150896 	189642.076305 	0.012859 	
0.472408 	2.600416 	15.221110 	172506.044336 	0.000000 	
0.511005 	0.707378 	15.354285 	177934.710773 	0.015145 	
0.663331 	2.058626 	14.544433 	185543.400772 	0.000000 	
0.377080 	0.997769 	12.850004 	183727.936225 	0.016336 	
0.140047 	0.606491 	12.784999 	175120.568430 	0.014088 	
0.330781 	1.518326 	14.198736 	149422.120454 	0.010970 	
0.287850 	1.774942 	14.936725 	151418.783388 	0.012122 	
0.571509 	1.505111 	15.333441 	184259.453727 	0.016445 	
0.211535 	2.672658 	15.329020 	158658.552934 	0.000000 	
0.539374 	0.998845 	13.301810 	182294.613062 	0.016108 	
0.269367 	1.424747 	13.362371 	160471.488058 	0.011550 	
0.270869 	0.355798 	15.861233 	179124.347855 	0.017227 	
0.153282 	1.547020 	14.001053 	144503.013803 	0.008137 	
0.319147 	1.234840 	12.911188 	178383.326417 	0.014299 	
0.643488 	1.228427 	14.812318 	183056.018503 	0.015374 	
0.395253 	1.692095 	13.738722 	160129.850763 	0.013316 	
0.390094 	2.872038 	14.166084 	159451.529899 	0.000000 	
0.280285 	1.813230 	15.032218 	152740.601301 	0.012500 	
0.063600 	2.797271 	13.488672 	160721.055181 	0.000000 	
0.103341 	1.266857 	12.751892 	179317.245671 	0.008904 	
0.203407 	0.629083 	14.834100 	145567.616764 	0.010505 	
0.332758 	1.468156 	13.044788 	174893.647022 	0.013939 	
0.137422 	2.262057 	15.423274 	158711.224445 	0.000000 	
0.191268 	2.620951 	13.463674 	161208.637350 	0.000000 	
0.199593 	0.919233 	13.364683 	156045.714777 	0.011011 	
0.248370 	1.578859 	13.807059 	149872.994408 	0.010513 	
0.427426 	0.237200 	15.519985 	175946.220021 	0.020190 	
0.024510 	1.624185 	15.249406 	153606.066936 	0.002214 	
0.526008 	1.160311 	15.569482 	186246.129898 	0.015102 	
0.317669 	0.418231 	13.735702 	151389.651599 	0.016162 	
0.201836 	1.057056 	13.656472 	149404.862768 	0.009760 	
0.376469 	0.792040 	15.588723 	173408.151201 	0.013528 	
0.029661 	3.718230 	15.547765 	167707.305004 	0.000000 	
0.467191 	1.317193 	14.996173 	164868.623528 	0.014563 	
0.085854 	0.512671 	15.797656 	172117.056887 	0.008131 	
0.351644 	1.460034 	14.462895 	150200.457989 	0.011376 	
0.568332 	1.514452 	14.325043 	170833.390313 	0.018791 	
0.592436 	2.661166 	14.452024 	177918.731778 	0.000000 	
0.355001 	1.757491 	15.594287 	171846.112506 	0.017630 	
0.286793 	1.485169 	14.307092 	146499.607284 	0.010411 	
0.228845 	2.407352 	13.567683 	158168.894902 	0.000000 	
0.218685 	1.593327 	15.779588 	172034.357853 	0.013459 	
0.181773 	1.539988 	13.495641 	154361.637427 	0.010186 	
0.323184 	2.219735 	14.190318 	151512.821424 	0.000000 	
0.494362 	2.876359 	14.627130 	167854.500921 	0.000000 	
0.504482 	0.701993 	14.483180 	162375.489567 	0.014999 	
0.281853 	1.113296 	14.598275 	146237.631841 	0.009685 	
0.395077 	1.094356 	13.126766 	174497.721647 	0.014343 	
0.416680 	0.172918 	15.366513 	170068.317833 	0.019395 	
0.017538 	0.627506 	13.927803 	143619.260280 	0.001902 	
0.224120 	0.248462 	13.226343 	159111.635784 	0.015962 	
0.546532 	0.420853 	14.618068 	167905.956254 	0.019022 	
0.234676 	1.395922 	13.747409 	149757.638911 	0.009961 	
0.370387 	1.240800 	14.925279 	155448.813631 	0.011674 	
0.419137 	2.382593 	15.521363 	175153.060537 	0.000000 	
0.358472 	0.784315 	13.999650 	151035.454498 	0.011424 	
0.488601 	1.517069 	15.094639 	169119.153321 	0.016982 	
0.572903 	0.888691 	14.203521 	170446.494657 	0.017146 	
0.441354 	0.772785 	15.461774 	174324.417716 	0.015480 	
0.544107 	1.246220 	14.862728 	170842.553946 	0.016932 	
0.332096 	3.267574 	15.183165 	163058.758863 	0.000000 	
0.437198 	0.362005 	13.982324 	156811.781797 	0.015826 	
0.379537 	0.998996 	15.248431 	162860.250247 	0.012545 	
0.132447 	1.871975 	14.007162 	145364.258657 	0.009789 	
0.452458 	1.264594 	15.549841 	177989.276159 	0.016561 	
0.425033 	2.138677 	13.781719 	163744.066934 	0.000000 	
0.283300 	0.617650 	14.979713 	151047.733530 	0.011104 	
0.406625 	0.456967 	14.508315 	153236.498538 	0.013808 	
0.520436 	2.122844 	14.779250 	168872.872317 	0.000000 	
0.151056 	0.295918 	13.624850 	147328.879531 	0.011624 	
0.123282 	2.401871 	15.443605 	159485.904837 	0.000000 	
0.226189 	0.555746 	14.524934 	143062.549367 	0.010123 	
0.292311 	0.378566 	13.721081 	150208.543432 	0.013442 	
0.393705 	1.950581 	15.004338 	159608.228899 	0.018215 	
0.233738 	2.837545 	15.022539 	153615.714257 	0.000000 	
0.169171 	0.874329 	13.053681 	165478.082930 	0.011030 	
0.442654 	2.176458 	15.517203 	176684.191664 	0.000000 	
0.242512 	1.136445 	13.891296 	146954.211317 	0.009460 	
0.519448 	0.119196 	14.603546 	164816.952093 	0.022079 	
0.337144 	1.438460 	14.320728 	149168.497589 	0.011003 	
0.521396 	0.380761 	15.185063 	174775.356188 	0.020100 	
0.034844 	1.002739 	14.773059 	143993.065649 	0.002962 	
0.571837 	0.452589 	14.892140 	174463.974223 	0.020810 	
0.401978 	1.851272 	13.726000 	161579.670817 	0.016190 	
0.144596 	0.456980 	14.543539 	141319.664295 	0.008932 	
0.303871 	1.767323 	14.004524 	150341.086148 	0.012551 	
0.221349 	1.275911 	15.801155 	173105.345035 	0.012068 	
0.157977 	0.438709 	13.574476 	148708.114247 	0.010829 	
0.303285 	0.751613 	15.267620 	158627.926793 	0.011583 	
0.436495 	1.345825 	14.022280 	158210.662267 	0.012815 	
0.166401 	3.222091 	15.041845 	153797.836573 	0.000000 	
0.289481 	0.286490 	15.179399 	156100.033577 	0.013938 	
0.130161 	1.394818 	13.439625 	154487.279904 	0.008604 	
0.428261 	0.377355 	13.498444 	164068.950488 	0.017044 	
0.172050 	0.342056 	14.973366 	147370.823248 	0.010597 	
0.533885 	0.867905 	14.549609 	166096.888083 	0.015576 	
0.061528 	0.758989 	14.346946 	140731.877363 	0.004786 	
0.315573 	2.896902 	14.257104 	153932.317533 	0.000000 	
0.006367 	1.467158 	15.443872 	159321.150335 	0.000757 	
0.061735 	0.259809 	13.784854 	144334.976699 	0.006939 	
0.048039 	2.490529 	14.758862 	146961.878833 	0.000000 	
0.177197 	1.660551 	13.933661 	146136.269679 	0.009726 	
0.349269 	2.201521 	13.866619 	156829.251095 	0.000000 	
0.121849 	0.477755 	15.424845 	158208.372979 	0.009030 	
0.190760 	3.066339 	13.168687 	174286.203321 	0.000000 	
0.205952 	2.596431 	13.674485 	156005.913966 	0.000000 	
0.255199 	1.754762 	13.462707 	158490.203635 	0.012952 	
0.251870 	1.045671 	14.466410 	144153.102874 	0.009234 	
0.380495 	0.722740 	13.336511 	165319.741437 	0.013945 	
0.219707 	1.174941 	14.987042 	148711.437648 	0.009256 	
0.398824 	1.342703 	13.482945 	164784.165005 	0.013171 	
0.288051 	1.002938 	13.868574 	148912.946501 	0.010146 	
0.250532 	2.020377 	14.271072 	146685.656694 	0.000000 	
0.246245 	0.753807 	14.294609 	143383.715275 	0.009677 	
0.491292 	1.515856 	15.052728 	168554.451049 	0.016894 	
0.270558 	0.894768 	13.093805 	167278.854007 	0.012621 	
0.030445 	0.182292 	14.666158 	142833.518064 	0.003812 	
0.134110 	0.594899 	12.768274 	175772.471232 	0.012902 	
0.084428 	2.942951 	15.519074 	163166.232795 	0.000000 	
0.412358 	1.119667 	14.777629 	156459.338447 	0.012083 	
0.487081 	1.067428 	14.418015 	160762.261431 	0.013601 	
0.513546 	1.466625 	14.537396 	164656.926155 	0.015938 	
0.076419 	2.381590 	14.396650 	144843.808725 	0.000000 	
0.450960 	1.065968 	13.649830 	164430.731036 	0.013488 	
0.240661 	0.426898 	15.270611 	156204.868299 	0.012062 	
0.555855 	0.998402 	15.043311 	175196.491993 	0.017742 	
0.403258 	1.759735 	14.129143 	155744.814415 	0.014501 	
0.256845 	1.038999 	13.506410 	154598.614463 	0.010513 	
0.422960 	0.488183 	15.271903 	167297.797009 	0.015590 	
0.316601 	1.413666 	13.675055 	155015.537526 	0.011343 	
0.167807 	0.607821 	15.912797 	177624.816601 	0.011717 	
0.412467 	0.881390 	13.157722 	173998.133662 	0.014915 	
0.517747 	1.059044 	14.753209 	166247.144413 	0.013781 	
0.049519 	1.468491 	14.258748 	142319.494822 	0.005352 	
0.400858 	0.763974 	13.891753 	155347.444254 	0.011712 	
0.194580 	0.890017 	14.524036 	142350.709996 	0.008436 	
0.264312 	0.784922 	15.410339 	160874.060695 	0.012263 	
0.360573 	1.469192 	13.573901 	160211.137373 	0.013181 	
0.251220 	0.244298 	13.496916 	152687.187657 	0.014036 	
0.269755 	1.724788 	14.293038 	146413.182373 	0.012098 	
0.465006 	0.634316 	14.595810 	159028.274796 	0.012767 	
0.337865 	1.930648 	14.705832 	151804.259297 	0.016451 	
0.423735 	1.550564 	14.737596 	157579.091232 	0.013140 	
0.343252 	0.133407 	14.195779 	148187.474842 	0.014977 	
0.391436 	1.325981 	14.937896 	157297.612264 	0.011640 	
0.409829 	0.562348 	14.044835 	154145.709124 	0.012435 	
0.278221 	1.388131 	13.700057 	152425.843189 	0.010579 	
0.467426 	0.421502 	14.467277 	158422.813196 	0.014509 	
0.342093 	1.187550 	15.221967 	159619.478307 	0.011809 	
0.380253 	0.816499 	14.541167 	151554.146892 	0.010220 	
0.043581 	0.025229 	13.234912 	156797.258738 	0.007294 	
0.168338 	1.045374 	14.199763 	141888.285540 	0.007947 	
0.341310 	1.184084 	14.838451 	152129.925356 	0.010279 	
0.273029 	1.560258 	13.554947 	156028.118183 	0.012133 	
0.238894 	0.482419 	13.717180 	148106.903293 	0.010656 	
0.466658 	0.790233 	13.817214 	162230.404749 	0.014217 	
0.291559 	0.048862 	13.297332 	159410.678781 	0.020533 	
0.147669 	0.807947 	13.913536 	143524.587837 	0.007770 	
0.414635 	2.306079 	14.800383 	159424.167684 	0.000000 	
0.049942 	1.971931 	14.942048 	147592.753846 	0.010968 	
0.138709 	2.408421 	15.286819 	155421.323909 	0.000000 	
0.275423 	2.220338 	15.111812 	154922.647452 	0.000000 	
0.371610 	0.352105 	13.362279 	163025.089090 	0.017468 	
0.502036 	1.528260 	13.942348 	166072.142773 	0.017210 	
0.420812 	0.588761 	14.357694 	153969.608734 	0.011914 	
0.123836 	1.405013 	14.290461 	141807.431961 	0.008239 	
0.226656 	0.309578 	14.963342 	148642.747361 	0.012117 	
0.485023 	0.664991 	14.718617 	162186.660138 	0.013327 	
0.408605 	0.946456 	14.776720 	156005.235573 	0.010775 	
0.339402 	1.200972 	14.223560 	149043.624463 	0.009734 	
0.078922 	1.059490 	14.264428 	141120.425407 	0.005969 	
0.201942 	2.594451 	15.314239 	157785.221950 	0.000000 	
0.339296 	1.390914 	15.233511 	159821.169178 	0.012787 	
0.135408 	0.243071 	13.831320 	143627.831425 	0.010036 	
0.527786 	0.978374 	14.279316 	165006.345729 	0.014629 	
0.077415 	0.567045 	14.483766 	140808.345991 	0.006338 	
0.278176 	1.245345 	14.598244 	146249.684126 	0.009486 	
0.321787 	1.481123 	14.583451 	148879.077899 	0.010831 	
0.339632 	2.891407 	13.751931 	162237.099534 	0.000000 	
0.405050 	0.153678 	14.390252 	152634.450256 	0.015973 	
0.207068 	1.219232 	13.931705 	145481.016672 	0.008738 	
0.064249 	0.358216 	14.487800 	140887.887994 	0.006278 	
0.330730 	2.395700 	14.051228 	154042.885066 	0.000000 	
0.237342 	1.737682 	14.215169 	145468.578708 	0.011940 	
0.435076 	0.611328 	14.174637 	155536.335769 	0.012487 	
0.213710 	0.741442 	14.663668 	143807.007165 	0.009002 	
0.374835 	2.207437 	13.502751 	166502.186272 	0.000000 	
0.388632 	1.779281 	15.072974 	160144.145154 	0.016427 	
0.228664 	1.818770 	14.338127 	144978.293778 	0.012911 	
0.313970 	1.628986 	15.242690 	158743.602070 	0.014758 	
0.430146 	1.152703 	13.531288 	165484.853909 	0.014305 	
0.120928 	0.995977 	15.347827 	155351.889445 	0.010256 	
0.270833 	2.262585 	15.465329 	163616.079382 	0.000000 	
0.088258 	0.865258 	14.022674 	142166.442377 	0.006171 	
0.164831 	0.373952 	13.678178 	146639.805580 	0.010127 	
0.170804 	2.413421 	15.009325 	150208.751838 	0.000000 	
0.094432 	2.092070 	15.329982 	155622.307352 	0.000000 	
0.082356 	1.452858 	14.363436 	141775.708607 	0.007253 	
0.204260 	1.191133 	15.465252 	160259.584265 	0.012842 	
0.481467 	1.580349 	15.026822 	167147.812322 	0.016082 	
0.233893 	0.938337 	14.522204 	143576.017312 	0.008709 	
0.501243 	0.454535 	14.095562 	162223.976593 	0.016811 	
0.367816 	1.128324 	14.606299 	151407.412667 	0.010023 	
0.389232 	1.260585 	13.471489 	164029.095354 	0.013565 	
0.462065 	1.352692 	13.993733 	160886.540612 	0.013631 	
0.222565 	0.237595 	14.413538 	142405.360021 	0.011547 	
0.045837 	0.499199 	14.013723 	142058.188411 	0.004479 	
0.142303 	0.182267 	14.071003 	141224.144010 	0.010519 	
0.332755 	0.541215 	14.033341 	148705.457054 	0.010945 	
0.368892 	2.439963 	13.594155 	165036.083901 	0.000000 	
0.389050 	2.352734 	15.148791 	162972.574625 	0.000000 	
0.232441 	1.637884 	14.131698 	145511.219600 	0.010955 	
0.375369 	2.021954 	13.660990 	161704.630319 	0.000000 	
0.524179 	0.407576 	14.522004 	164626.653742 	0.017219 	
0.160869 	1.173183 	13.151661 	162945.821443 	0.010188 	
0.367289 	0.315862 	13.208230 	167219.746202 	0.019642 	
0.433669 	1.811145 	13.899539 	161076.102304 	0.017741 	
0.445567 	1.642509 	14.777492 	160109.352206 	0.014712 	
0.368721 	1.364790 	14.330780 	151083.208054 	0.010624 	
0.181514 	0.908444 	13.162725 	161929.651644 	0.010392 	
0.227391 	1.107475 	14.078232 	144310.244214 	0.008602 	
0.323543 	1.635885 	13.902297 	152283.669589 	0.012332 	
0.135910 	2.763965 	14.602447 	146901.002409 	0.000000 	
0.302933 	1.716880 	15.095298 	154935.862671 	0.014759 	
0.298481 	0.201579 	14.046916 	146362.420576 	0.013395 	
0.344008 	0.777879 	13.765409 	153160.515645 	0.010857 	
0.066995 	0.225239 	13.295879 	155062.910372 	0.007990 	
0.362322 	1.228698 	14.665267 	151626.519847 	0.010253 	
0.006537 	0.200297 	13.191458 	159220.772194 	0.001157 	
0.305777 	2.064526 	13.389887 	164554.306155 	0.000000 	
0.198647 	1.027159 	14.630789 	143303.791611 	0.008667 	
0.493018 	0.013951 	14.737556 	163568.993975 	0.022695 	
0.034326 	0.205008 	13.753264 	145137.157693 	0.004270 	
0.149199 	0.516323 	14.169357 	140986.480005 	0.008480 	
0.226855 	0.070634 	14.521287 	143147.384866 	0.015489 	
0.327285 	0.757591 	14.067770 	148395.609592 	0.010248 	
0.174510 	1.597090 	14.367851 	142837.522341 	0.009523 	
0.305939 	2.339816 	14.698108 	151155.933734 	0.000000 	
0.251073 	0.182669 	14.226290 	143325.848342 	0.012435 	
0.054246 	0.840272 	14.433921 	141029.101708 	0.004914 	
0.393204 	0.928951 	14.060037 	153277.802863 	0.011739 	
0.349401 	1.439824 	13.700680 	156609.515803 	0.015017 	
0.274708 	1.171334 	15.029238 	151636.791960 	0.011911 	
0.217020 	1.004346 	14.446150 	142799.417343 	0.008670 	
0.244302 	2.600218 	15.111374 	154707.354728 	0.000000 	
0.273688 	0.448215 	15.123126 	153765.500672 	0.018564 	
0.118885 	0.757796 	13.227208 	158442.418072 	0.010614 	
0.272455 	1.440964 	14.590266 	146276.275342 	0.010121 	
0.187232 	0.269402 	14.115859 	141762.961588 	0.010447 	
0.344142 	0.576225 	14.867157 	152531.654603 	0.014338 	
0.363440 	0.451468 	14.639331 	150976.235985 	0.013879 	
0.220250 	1.648299 	13.838239 	148621.480871 	0.012618 	
0.432173 	0.241041 	14.361341 	154835.100908 	0.016916 	
0.166718 	0.606957 	13.569203 	149309.383488 	0.009550 	
0.241030 	1.324703 	13.344272 	159434.423326 	0.015474 	
0.320551 	0.420623 	13.397934 	158894.120512 	0.014627 	
0.348188 	1.150925 	14.563341 	149823.254553 	0.010600 	
0.304932 	2.132080 	15.162432 	157235.432021 	0.000000 	
0.195796 	1.218600 	13.588189 	151224.096457 	0.010923 	
0.021977 	0.427374 	14.054292 	142062.970690 	0.002618 	
0.313524 	0.926873 	13.884785 	149860.206573 	0.010409 	
0.412957 	2.421185 	14.767551 	159351.835696 	0.000000 	
0.216637 	1.566420 	13.443302 	156784.523965 	0.016131 	
0.088213 	1.669197 	13.418344 	156160.199871 	0.012779 	
0.223577 	2.778968 	13.792532 	155150.586197 	0.000000 	
0.265010 	2.033602 	15.224676 	156479.439315 	0.000000 	
0.383685 	2.687560 	14.230990 	157471.058651 	0.000000 	
0.194096 	1.890277 	14.045145 	146045.323079 	0.013580 	
0.108067 	0.455381 	14.612884 	141592.191515 	0.009303 	
0.145088 	1.058888 	14.756765 	143561.444271 	0.008755 	
0.060671 	1.812400 	14.435582 	142920.899556 	0.006998 	
0.372502 	0.189393 	13.872195 	152672.781172 	0.014855 	
0.167466 	0.016187 	13.136298 	160132.115354 	0.015835 	
0.443793 	1.081839 	13.874827 	159935.511549 	0.015138 	
0.184906 	2.986177 	14.620876 	148820.857209 	0.000000 	
0.070034 	1.743429 	15.503874 	160351.771666 	0.013266 	
0.301697 	1.355328 	14.477884 	147036.099629 	0.010084 	
0.313209 	1.723517 	15.177216 	157268.017340 	0.015397 	
0.205293 	0.439539 	14.025959 	142974.297963 	0.009589 	
0.292297 	1.925475 	13.669526 	155940.390238 	0.021474 	
0.319536 	0.998819 	13.865863 	150632.345446 	0.010690 	
0.058276 	0.702415 	14.139559 	141244.432655 	0.004992 	
0.366437 	0.376408 	15.092106 	158505.632718 	0.021376 	
0.289197 	0.662423 	15.004115 	151790.239475 	0.014193 	
0.352950 	1.274917 	14.093300 	150885.393491 	0.011279 	
0.132088 	1.821963 	13.628125 	151634.867517 	0.014755 	
0.158087 	1.235275 	13.523424 	152040.711079 	0.010754 	
0.212726 	0.420787 	14.899523 	146956.203394 	0.014453 	
0.025223 	1.696430 	15.307798 	155173.050751 	0.005243 	
0.212223 	0.889247 	15.254285 	154406.507413 	0.014980 	
0.446552 	1.563907 	14.039509 	159601.932760 	0.017741 	
0.299826 	1.571801 	14.815503 	149952.637975 	0.011715 	
0.222095 	2.237363 	13.955536 	149433.689106 	0.000000 	
0.284453 	1.060759 	14.214806 	145725.231549 	0.009287 	
0.462379 	1.269292 	14.622104 	159572.369722 	0.014765 	
0.447844 	0.542817 	14.070173 	157220.601143 	0.014715 	
0.071390 	2.070711 	14.284903 	143928.499347 	0.000000 	
0.054044 	1.797170 	14.029328 	144961.924856 	0.006990 	
0.227754 	2.348460 	15.151280 	154152.604807 	0.000000 	
0.265585 	0.612351 	14.996909 	150566.378662 	0.014249 	
0.081450 	0.129951 	13.527433 	148842.541077 	0.008491 	
0.404487 	0.091525 	13.723483 	157173.042227 	0.018054 	
0.268845 	0.587794 	14.287852 	144168.264462 	0.009907 	
0.366530 	1.081929 	15.021235 	156775.624412 	0.013577 	
0.028354 	2.345866 	14.830830 	147506.992826 	0.000000 	
0.050106 	1.411902 	13.469761 	153948.511607 	0.006900 	
0.412022 	0.502402 	14.686536 	155127.690590 	0.015209 	
0.325207 	0.996733 	14.063339 	148741.189918 	0.010111 	
0.170997 	2.146885 	14.333357 	144622.944416 	0.000000 	
0.110877 	1.659653 	13.977481 	144800.264360 	0.009369 	
0.324736 	1.934603 	15.206251 	158934.383609 	0.018151 	
0.431681 	1.238618 	14.612979 	156653.117461 	0.013241 	
0.192037 	2.406967 	13.860523 	150893.148818 	0.000000 	
0.283126 	1.246601 	13.710610 	151977.684509 	0.011704 	
0.102506 	0.515501 	13.483232 	150509.112568 	0.008298 	
0.036322 	1.711790 	14.769540 	144951.541563 	0.004893 	
0.449196 	1.956271 	14.258162 	159587.616001 	0.023184 	
0.384668 	1.619330 	13.710695 	159574.328789 	0.018777 	
0.103021 	0.445606 	14.423047 	140466.250555 	0.008274 	
0.057325 	0.799698 	13.719229 	146389.456295 	0.005179 	
0.476288 	0.956087 	14.279024 	159518.510738 	0.014781 	
0.336538 	1.304603 	14.923318 	153219.418461 	0.012059 	
0.053450 	2.293075 	15.385217 	157796.134415 	0.000000 	
0.120204 	0.475228 	14.228690 	140480.227213 	0.008104 	
0.161237 	1.754830 	14.818119 	145572.943711 	0.011026 	
0.250599 	2.893612 	14.804582 	151685.100334 	0.000000 	
0.339681 	2.009883 	14.408166 	150924.822615 	0.000000 	
0.185827 	1.445482 	15.110624 	150450.687728 	0.011818 	
0.276785 	0.202350 	14.049808 	145268.512343 	0.012264 	
0.341468 	1.395095 	15.223724 	159719.064020 	0.015076 	
0.402285 	1.006016 	14.251952 	153053.318386 	0.011659 	
0.112040 	1.781421 	14.848429 	145532.530741 	0.010138 	
0.118277 	1.682254 	14.849611 	145370.420662 	0.010663 	
0.033992 	1.556116 	13.539881 	152992.270840 	0.004427 	
0.325483 	2.190173 	14.161798 	151732.707873 	0.000000 	
0.270636 	1.294952 	14.601426 	146003.384881 	0.011761 	
0.063461 	1.700356 	13.542839 	153144.699886 	0.007486 	
